,context-size,context_columns,prefix_index,dateset,accuracy,precision,fscore,recall,model_type,token_type
2493,1,['dismissal'],17,road_traffic_fine_management_process,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2494,1,['dismissal'],18,road_traffic_fine_management_process,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2495,1,['dismissal'],19,road_traffic_fine_management_process,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2496,1,['dismissal'],2,road_traffic_fine_management_process,0.958894443514244,0.9204627821067901,0.939054347954507,0.958894443514244,transformer-multiple,Max Case Length
2497,1,['dismissal'],20,road_traffic_fine_management_process,0.8121576258817806,0.6761675281832856,0.7335502667711555,0.8121576258817806,transformer-multiple,Max Case Length
2498,1,['dismissal'],3,road_traffic_fine_management_process,0.9048302725377345,0.8199111817457779,0.8600646120766435,0.9048302725377345,transformer-multiple,Max Case Length
2499,1,['dismissal'],4,road_traffic_fine_management_process,0.798442527512426,0.643092054330927,0.7104463122864241,0.798442527512426,transformer-multiple,Max Case Length
2500,1,['dismissal'],5,road_traffic_fine_management_process,0.8239548676406769,0.7125219622111323,0.7528820206158533,0.8239548676406769,transformer-multiple,Max Case Length
2501,1,['dismissal'],6,road_traffic_fine_management_process,0.9123351435221102,0.9118009247002474,0.9034593870862981,0.9123351435221102,transformer-multiple,Max Case Length
2502,1,['dismissal'],7,road_traffic_fine_management_process,0.8941058941058941,0.8664300581216251,0.8708887801827918,0.8941058941058941,transformer-multiple,Max Case Length
2503,1,['dismissal'],8,road_traffic_fine_management_process,0.5024330900243309,0.2936077907925689,0.36536759009820874,0.5024330900243309,transformer-multiple,Max Case Length
2504,1,['dismissal'],9,road_traffic_fine_management_process,0.8090909090909091,0.660167538089616,0.7256141367479467,0.8090909090909091,transformer-multiple,Max Case Length
2505,1,['org:resource'],1,bpi_challenge_2017,0.8921646409190441,0.8895748576642791,0.8868358776452301,0.8921646409190441,transformer-multiple,Max Case Length
2506,1,['org:resource'],10,bpi_challenge_2017,0.8835296732607246,0.8291927912141283,0.8502114982671175,0.8835296732607246,transformer-multiple,Max Case Length
2507,1,['org:resource'],100,bpi_challenge_2017,0.8601036269430051,0.7925827022718214,0.8205439542227108,0.8601036269430051,transformer-multiple,Max Case Length
2508,1,['org:resource'],101,bpi_challenge_2017,0.9055555555555556,0.8663910934744269,0.8815246043595718,0.9055555555555556,transformer-multiple,Max Case Length
2509,1,['org:resource'],102,bpi_challenge_2017,0.8711656441717791,0.8451991430519038,0.8525035000897885,0.8711656441717791,transformer-multiple,Max Case Length
2510,1,['org:resource'],103,bpi_challenge_2017,0.92,0.8986231884057971,0.9077558303645261,0.92,transformer-multiple,Max Case Length
2511,1,['org:resource'],104,bpi_challenge_2017,0.8928571428571429,0.857108843537415,0.8719710045176549,0.8928571428571429,transformer-multiple,Max Case Length
2512,1,['org:resource'],105,bpi_challenge_2017,0.8125,0.7474158653846155,0.7733971932399442,0.8125,transformer-multiple,Max Case Length
2513,1,['org:resource'],106,bpi_challenge_2017,0.8709677419354839,0.8306521435553693,0.8453814436836509,0.8709677419354839,transformer-multiple,Max Case Length
2514,1,['org:resource'],107,bpi_challenge_2017,0.8448275862068966,0.7744750460267701,0.800493052244999,0.8448275862068966,transformer-multiple,Max Case Length
2515,1,['org:resource'],108,bpi_challenge_2017,0.8333333333333334,0.7951301603262387,0.809949738935246,0.8333333333333334,transformer-multiple,Max Case Length
2516,1,['org:resource'],109,bpi_challenge_2017,0.8737864077669902,0.8317309712940779,0.8409377030736254,0.8737864077669902,transformer-multiple,Max Case Length
2517,1,['org:resource'],11,bpi_challenge_2017,0.9216402502938094,0.8863216195336249,0.8981465603722897,0.9216402502938094,transformer-multiple,Max Case Length
2518,1,['org:resource'],110,bpi_challenge_2017,0.8645833333333334,0.8235615079365081,0.8374422831319385,0.8645833333333334,transformer-multiple,Max Case Length
2519,1,['org:resource'],111,bpi_challenge_2017,0.9247311827956989,0.88860513739546,0.9045958294837978,0.9247311827956989,transformer-multiple,Max Case Length
2520,1,['org:resource'],112,bpi_challenge_2017,0.8823529411764706,0.8601960784313727,0.8636197266785501,0.8823529411764706,transformer-multiple,Max Case Length
2521,1,['org:resource'],113,bpi_challenge_2017,0.7894736842105263,0.7311825236167341,0.7509526077637533,0.7894736842105263,transformer-multiple,Max Case Length
2522,1,['org:resource'],114,bpi_challenge_2017,0.9154929577464789,0.8852448021462106,0.8948281139830435,0.9154929577464789,transformer-multiple,Max Case Length
2523,1,['org:resource'],115,bpi_challenge_2017,0.8507462686567164,0.837692489931296,0.837577961985337,0.8507462686567164,transformer-multiple,Max Case Length
2524,1,['org:resource'],116,bpi_challenge_2017,0.8888888888888888,0.8124338624338625,0.8465731428137443,0.8888888888888888,transformer-multiple,Max Case Length
2525,1,['org:resource'],117,bpi_challenge_2017,0.896551724137931,0.8168582375478928,0.8516684540504869,0.896551724137931,transformer-multiple,Max Case Length
2526,1,['org:resource'],118,bpi_challenge_2017,0.8703703703703703,0.8561728395061727,0.8510475121586233,0.8703703703703703,transformer-multiple,Max Case Length
2527,1,['org:resource'],119,bpi_challenge_2017,0.8627450980392157,0.8159041394335512,0.8320935504326507,0.8627450980392157,transformer-multiple,Max Case Length
2528,1,['org:resource'],12,bpi_challenge_2017,0.930355213827286,0.9042397815195768,0.9111325853384833,0.930355213827286,transformer-multiple,Max Case Length
2529,1,['org:resource'],120,bpi_challenge_2017,0.8695652173913043,0.8778985507246376,0.8619988706945229,0.8695652173913043,transformer-multiple,Max Case Length
2530,1,['org:resource'],121,bpi_challenge_2017,0.8666666666666667,0.8023931623931625,0.827089947089947,0.8666666666666667,transformer-multiple,Max Case Length
2531,1,['org:resource'],122,bpi_challenge_2017,0.9047619047619048,0.9007936507936508,0.8952380952380953,0.9047619047619048,transformer-multiple,Max Case Length
2532,1,['org:resource'],123,bpi_challenge_2017,0.9,0.8549242424242424,0.8698809523809523,0.9,transformer-multiple,Max Case Length
2533,1,['org:resource'],124,bpi_challenge_2017,0.8857142857142857,0.9,0.8821768707482993,0.8857142857142857,transformer-multiple,Max Case Length
2534,1,['org:resource'],125,bpi_challenge_2017,0.8484848484848485,0.779040404040404,0.8092352092352092,0.8484848484848485,transformer-multiple,Max Case Length
2535,1,['org:resource'],126,bpi_challenge_2017,0.7,0.6324074074074074,0.649766573295985,0.7,transformer-multiple,Max Case Length
2536,1,['org:resource'],127,bpi_challenge_2017,0.9285714285714286,0.8973214285714286,0.9119047619047619,0.9285714285714286,transformer-multiple,Max Case Length
2537,1,['org:resource'],128,bpi_challenge_2017,0.8,0.7244444444444444,0.757,0.8,transformer-multiple,Max Case Length
2538,1,['org:resource'],129,bpi_challenge_2017,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,transformer-multiple,Max Case Length
2539,1,['org:resource'],13,bpi_challenge_2017,0.93092377137771,0.9094518867972182,0.9135499714547067,0.93092377137771,transformer-multiple,Max Case Length
2540,1,['org:resource'],130,bpi_challenge_2017,0.9047619047619048,0.8730158730158729,0.8857142857142858,0.9047619047619048,transformer-multiple,Max Case Length
2541,1,['org:resource'],131,bpi_challenge_2017,0.95,0.95,0.95,0.95,transformer-multiple,Max Case Length
2542,1,['org:resource'],132,bpi_challenge_2017,0.7368421052631579,0.6578947368421053,0.6842105263157894,0.7368421052631579,transformer-multiple,Max Case Length
2543,1,['org:resource'],133,bpi_challenge_2017,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,transformer-multiple,Max Case Length
2544,1,['org:resource'],134,bpi_challenge_2017,0.8888888888888888,0.8148148148148149,0.8444444444444444,0.8888888888888888,transformer-multiple,Max Case Length
2545,1,['org:resource'],135,bpi_challenge_2017,0.9375,0.8958333333333334,0.9125,0.9375,transformer-multiple,Max Case Length
2546,1,['org:resource'],136,bpi_challenge_2017,0.9375,0.9375,0.9375,0.9375,transformer-multiple,Max Case Length
2547,1,['org:resource'],137,bpi_challenge_2017,0.5625,0.47291666666666665,0.5083333333333333,0.5625,transformer-multiple,Max Case Length
2548,1,['org:resource'],138,bpi_challenge_2017,0.8125,0.875,0.8375,0.8125,transformer-multiple,Max Case Length
2549,1,['org:resource'],139,bpi_challenge_2017,0.9375,0.9375,0.9375,0.9375,transformer-multiple,Max Case Length
2550,1,['org:resource'],14,bpi_challenge_2017,0.9563004897907258,0.9413730558754992,0.9466182735716545,0.9563004897907258,transformer-multiple,Max Case Length
2551,1,['org:resource'],140,bpi_challenge_2017,0.875,0.9375,0.8958333333333333,0.875,transformer-multiple,Max Case Length
2552,1,['org:resource'],141,bpi_challenge_2017,0.7333333333333333,0.6333333333333333,0.6666666666666666,0.7333333333333333,transformer-multiple,Max Case Length
2553,1,['org:resource'],142,bpi_challenge_2017,0.9285714285714286,0.8928571428571429,0.9047619047619048,0.9285714285714286,transformer-multiple,Max Case Length
2554,1,['org:resource'],143,bpi_challenge_2017,0.9285714285714286,0.9523809523809523,0.9324675324675324,0.9285714285714286,transformer-multiple,Max Case Length
2555,1,['org:resource'],144,bpi_challenge_2017,0.8571428571428571,0.8571428571428571,0.8380952380952381,0.8571428571428571,transformer-multiple,Max Case Length
2556,1,['org:resource'],145,bpi_challenge_2017,0.9166666666666666,0.8541666666666666,0.8809523809523809,0.9166666666666666,transformer-multiple,Max Case Length
2557,1,['org:resource'],146,bpi_challenge_2017,0.9,0.9,0.9,0.9,transformer-multiple,Max Case Length
2558,1,['org:resource'],147,bpi_challenge_2017,0.7777777777777778,0.6481481481481481,0.6962962962962963,0.7777777777777778,transformer-multiple,Max Case Length
2559,1,['org:resource'],148,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2560,1,['org:resource'],149,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2561,1,['org:resource'],15,bpi_challenge_2017,0.9139155073063576,0.8689891379778926,0.8839515395089473,0.9139155073063576,transformer-multiple,Max Case Length
2562,1,['org:resource'],150,bpi_challenge_2017,0.8,0.8,0.8,0.8,transformer-multiple,Max Case Length
2563,1,['org:resource'],151,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2564,1,['org:resource'],152,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2565,1,['org:resource'],153,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2566,1,['org:resource'],154,bpi_challenge_2017,0.75,0.625,0.6666666666666666,0.75,transformer-multiple,Max Case Length
2567,1,['org:resource'],155,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2568,1,['org:resource'],156,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2569,1,['org:resource'],157,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2570,1,['org:resource'],158,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2571,1,['org:resource'],159,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2572,1,['org:resource'],16,bpi_challenge_2017,0.950332395806699,0.9380396261175608,0.9400118827666485,0.950332395806699,transformer-multiple,Max Case Length
2573,1,['org:resource'],160,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2574,1,['org:resource'],161,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2575,1,['org:resource'],162,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2576,1,['org:resource'],163,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2577,1,['org:resource'],164,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2578,1,['org:resource'],165,bpi_challenge_2017,0.5,0.5,0.5,0.5,transformer-multiple,Max Case Length
2579,1,['org:resource'],166,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2580,1,['org:resource'],167,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2581,1,['org:resource'],168,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2582,1,['org:resource'],169,bpi_challenge_2017,0.5,0.5,0.5,0.5,transformer-multiple,Max Case Length
2583,1,['org:resource'],17,bpi_challenge_2017,0.9398592450415867,0.9152826158131083,0.9229139697098963,0.9398592450415867,transformer-multiple,Max Case Length
2584,1,['org:resource'],170,bpi_challenge_2017,0.5,0.5,0.5,0.5,transformer-multiple,Max Case Length
2585,1,['org:resource'],171,bpi_challenge_2017,0.0,0.0,0.0,0.0,transformer-multiple,Max Case Length
2586,1,['org:resource'],172,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2587,1,['org:resource'],173,bpi_challenge_2017,0.5,0.5,0.5,0.5,transformer-multiple,Max Case Length
2588,1,['org:resource'],174,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2589,1,['org:resource'],175,bpi_challenge_2017,0.5,0.5,0.5,0.5,transformer-multiple,Max Case Length
2590,1,['org:resource'],176,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2591,1,['org:resource'],177,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2592,1,['org:resource'],178,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2593,1,['org:resource'],179,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2594,1,['org:resource'],18,bpi_challenge_2017,0.9093330669596776,0.8627930435256882,0.8776591561531141,0.9093330669596776,transformer-multiple,Max Case Length
2595,1,['org:resource'],180,bpi_challenge_2017,0.9041738842252357,0.8730444778239155,0.8811120075724159,0.9041738842252357,transformer-multiple,Max Case Length
2596,1,['org:resource'],19,bpi_challenge_2017,0.920073726541555,0.8945515536943445,0.8964375024529665,0.920073726541555,transformer-multiple,Max Case Length
2597,1,['org:resource'],2,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2598,1,['org:resource'],20,bpi_challenge_2017,0.9334542840516209,0.9037417024518042,0.9138213858755715,0.9334542840516209,transformer-multiple,Max Case Length
2599,1,['org:resource'],21,bpi_challenge_2017,0.8974432326121938,0.8557506890910025,0.8642906564142464,0.8974432326121938,transformer-multiple,Max Case Length
2600,1,['org:resource'],22,bpi_challenge_2017,0.9113649129376521,0.8790655493215428,0.8901868366621619,0.9113649129376521,transformer-multiple,Max Case Length
2601,1,['org:resource'],23,bpi_challenge_2017,0.9115932517469019,0.8753227573091387,0.8883998740487833,0.9115932517469019,transformer-multiple,Max Case Length
2602,1,['org:resource'],24,bpi_challenge_2017,0.893576339449168,0.8558183759433117,0.8671083116607041,0.893576339449168,transformer-multiple,Max Case Length
2603,1,['org:resource'],25,bpi_challenge_2017,0.8921103868619318,0.8589015551276117,0.8708781390807236,0.8921103868619318,transformer-multiple,Max Case Length
2604,1,['org:resource'],26,bpi_challenge_2017,0.8993032441308303,0.8670778164806298,0.8795287392518553,0.8993032441308303,transformer-multiple,Max Case Length
2605,1,['org:resource'],27,bpi_challenge_2017,0.8938623103850641,0.8663246619328174,0.8739350402678531,0.8938623103850641,transformer-multiple,Max Case Length
2606,1,['org:resource'],28,bpi_challenge_2017,0.8823615730776756,0.84588097204432,0.8603270129339834,0.8823615730776756,transformer-multiple,Max Case Length
2607,1,['org:resource'],29,bpi_challenge_2017,0.898184607517259,0.8731855088409951,0.8814382224287421,0.898184607517259,transformer-multiple,Max Case Length
2608,1,['org:resource'],3,bpi_challenge_2017,1.0,1.0,1.0,1.0,transformer-multiple,Max Case Length
2609,1,['org:resource'],30,bpi_challenge_2017,0.8926367312194083,0.8740775693338789,0.873079757025703,0.8926367312194083,transformer-multiple,Max Case Length
2610,1,['org:resource'],31,bpi_challenge_2017,0.8881483141032822,0.8651290886700291,0.8683149748335568,0.8881483141032822,transformer-multiple,Max Case Length
2611,1,['org:resource'],32,bpi_challenge_2017,0.8903465490218843,0.8715317990028724,0.870711457201442,0.8903465490218843,transformer-multiple,Max Case Length
2612,1,['org:resource'],33,bpi_challenge_2017,0.8914257954821472,0.8677187387365843,0.8725927765323882,0.8914257954821472,transformer-multiple,Max Case Length
2613,1,['org:resource'],34,bpi_challenge_2017,0.8901133700677687,0.867312089354651,0.8716135646501991,0.8901133700677687,transformer-multiple,Max Case Length
2614,1,['org:resource'],35,bpi_challenge_2017,0.8855297329693015,0.8649238907091022,0.8661697794525878,0.8855297329693015,transformer-multiple,Max Case Length
2615,1,['org:resource'],36,bpi_challenge_2017,0.8871543577178859,0.8687555755629661,0.8671941305547195,0.8871543577178859,transformer-multiple,Max Case Length
2616,1,['org:resource'],37,bpi_challenge_2017,0.883400513008428,0.8660834675622066,0.8626147016832861,0.883400513008428,transformer-multiple,Max Case Length
2617,1,['org:resource'],38,bpi_challenge_2017,0.883254625687079,0.8577357482278666,0.8625011053728054,0.883254625687079,transformer-multiple,Max Case Length
2618,1,['org:resource'],39,bpi_challenge_2017,0.8828924739988535,0.8610673637193363,0.8626764645357523,0.8828924739988535,transformer-multiple,Max Case Length
2619,1,['org:resource'],4,bpi_challenge_2017,0.9468122243026245,0.9491728890490876,0.9468922507657188,0.9468122243026245,transformer-multiple,Max Case Length
2620,1,['org:resource'],40,bpi_challenge_2017,0.8771808002777537,0.8564381044472161,0.8545323538112546,0.8771808002777537,transformer-multiple,Max Case Length
2621,1,['org:resource'],41,bpi_challenge_2017,0.8826342899190581,0.8642114741932565,0.859916273248863,0.8826342899190581,transformer-multiple,Max Case Length
2622,1,['org:resource'],42,bpi_challenge_2017,0.878539347783636,0.8459576511039499,0.8546943495884698,0.878539347783636,transformer-multiple,Max Case Length
2623,1,['org:resource'],43,bpi_challenge_2017,0.8780665280665281,0.8475108484399493,0.8545918468280286,0.8780665280665281,transformer-multiple,Max Case Length
2624,1,['org:resource'],44,bpi_challenge_2017,0.876012876012876,0.8421478928038275,0.852368132131938,0.876012876012876,transformer-multiple,Max Case Length
2625,1,['org:resource'],45,bpi_challenge_2017,0.871509701845717,0.8378600687822905,0.8460914289031192,0.871509701845717,transformer-multiple,Max Case Length
2626,1,['org:resource'],46,bpi_challenge_2017,0.8756463614579392,0.8540422880358848,0.8510250627702851,0.8756463614579392,transformer-multiple,Max Case Length
2627,1,['org:resource'],47,bpi_challenge_2017,0.8755884330867518,0.8451083097687627,0.8521684456668991,0.8755884330867518,transformer-multiple,Max Case Length
2628,1,['org:resource'],48,bpi_challenge_2017,0.870916905444126,0.8407138225325628,0.8447154292664608,0.870916905444126,transformer-multiple,Max Case Length
2629,1,['org:resource'],49,bpi_challenge_2017,0.8747517947151368,0.8441123687504446,0.8495535459164875,0.8747517947151368,transformer-multiple,Max Case Length
2630,1,['org:resource'],5,bpi_challenge_2017,0.9310082193519723,0.9115081323976456,0.9143213871725749,0.9310082193519723,transformer-multiple,Max Case Length
2631,1,['org:resource'],50,bpi_challenge_2017,0.8731452796347627,0.8434240589744695,0.8474140225484998,0.8731452796347627,transformer-multiple,Max Case Length
2632,1,['org:resource'],51,bpi_challenge_2017,0.8707211120764553,0.8369876836820457,0.8439523209312799,0.8707211120764553,transformer-multiple,Max Case Length
2633,1,['org:resource'],52,bpi_challenge_2017,0.8688798219584569,0.8348748153180691,0.8423564180642824,0.8688798219584569,transformer-multiple,Max Case Length
2634,1,['org:resource'],53,bpi_challenge_2017,0.8787457828934312,0.8454508083987964,0.8542206485081445,0.8787457828934312,transformer-multiple,Max Case Length
2635,1,['org:resource'],54,bpi_challenge_2017,0.8720459868000852,0.8305201818103968,0.8456743774581056,0.8720459868000852,transformer-multiple,Max Case Length
2636,1,['org:resource'],55,bpi_challenge_2017,0.8727356110983719,0.8365440061467936,0.8456385840207491,0.8727356110983719,transformer-multiple,Max Case Length
2637,1,['org:resource'],56,bpi_challenge_2017,0.8664027709054923,0.8241855048925096,0.8377388789490229,0.8664027709054923,transformer-multiple,Max Case Length
2638,1,['org:resource'],57,bpi_challenge_2017,0.8693467336683417,0.8310615841741453,0.840888656329515,0.8693467336683417,transformer-multiple,Max Case Length
2639,1,['org:resource'],58,bpi_challenge_2017,0.8754266211604096,0.8454229652972445,0.8498044806861792,0.8754266211604096,transformer-multiple,Max Case Length
2640,1,['org:resource'],59,bpi_challenge_2017,0.8690731110431325,0.8255796709003225,0.8405837488286718,0.8690731110431325,transformer-multiple,Max Case Length
2641,1,['org:resource'],6,bpi_challenge_2017,0.9099362127511028,0.8480731047602051,0.8732696605795701,0.9099362127511028,transformer-multiple,Max Case Length
2642,1,['org:resource'],60,bpi_challenge_2017,0.8736876640419947,0.8348718383789676,0.8469161021551825,0.8736876640419947,transformer-multiple,Max Case Length
2643,1,['org:resource'],61,bpi_challenge_2017,0.871822033898305,0.8332181835563306,0.8471701992792317,0.871822033898305,transformer-multiple,Max Case Length
2644,1,['org:resource'],62,bpi_challenge_2017,0.8668180098373061,0.830309182828374,0.8421682252900684,0.8668180098373061,transformer-multiple,Max Case Length
2645,1,['org:resource'],63,bpi_challenge_2017,0.8725050916496945,0.8423660888626436,0.8463212511699517,0.8725050916496945,transformer-multiple,Max Case Length
2646,1,['org:resource'],64,bpi_challenge_2017,0.8717391304347826,0.8302923616248421,0.8434478758865209,0.8717391304347826,transformer-multiple,Max Case Length
2647,1,['org:resource'],65,bpi_challenge_2017,0.8756404285048905,0.8356321431827003,0.8487511365204913,0.8756404285048905,transformer-multiple,Max Case Length
2648,1,['org:resource'],66,bpi_challenge_2017,0.8630272952853598,0.820410247114881,0.8293177968339841,0.8630272952853598,transformer-multiple,Max Case Length
2649,1,['org:resource'],67,bpi_challenge_2017,0.8656316916488223,0.821475323813505,0.8369058966848569,0.8656316916488223,transformer-multiple,Max Case Length
2650,1,['org:resource'],68,bpi_challenge_2017,0.8618533257532689,0.8200075480396276,0.8336692969168322,0.8618533257532689,transformer-multiple,Max Case Length
2651,1,['org:resource'],69,bpi_challenge_2017,0.8731707317073171,0.8269735723987885,0.8459252180792479,0.8731707317073171,transformer-multiple,Max Case Length
2652,1,['org:resource'],7,bpi_challenge_2017,0.7673510837485322,0.7049424955580783,0.6910520271451264,0.7673510837485322,transformer-multiple,Max Case Length
2653,1,['org:resource'],70,bpi_challenge_2017,0.886259040105194,0.8486082995034039,0.860850537487447,0.886259040105194,transformer-multiple,Max Case Length
2654,1,['org:resource'],71,bpi_challenge_2017,0.8599577762139339,0.8218043396237978,0.8315426419693244,0.8599577762139339,transformer-multiple,Max Case Length
2655,1,['org:resource'],72,bpi_challenge_2017,0.8576835730507192,0.810557337670282,0.8301126208309654,0.8576835730507192,transformer-multiple,Max Case Length
2656,1,['org:resource'],73,bpi_challenge_2017,0.8614506927465363,0.8186942972367253,0.8364358378914368,0.8614506927465363,transformer-multiple,Max Case Length
2657,1,['org:resource'],74,bpi_challenge_2017,0.8562664329535495,0.8039704997772166,0.8248534155223429,0.8562664329535495,transformer-multiple,Max Case Length
2658,1,['org:resource'],75,bpi_challenge_2017,0.8753541076487252,0.8292910248364209,0.8495782677001406,0.8753541076487252,transformer-multiple,Max Case Length
2659,1,['org:resource'],76,bpi_challenge_2017,0.8859470468431772,0.8410385963621664,0.8602885617216522,0.8859470468431772,transformer-multiple,Max Case Length
2660,1,['org:resource'],77,bpi_challenge_2017,0.8624454148471615,0.8331608691613934,0.8375024799932513,0.8624454148471615,transformer-multiple,Max Case Length
2661,1,['org:resource'],78,bpi_challenge_2017,0.8673708920187794,0.8078738813592937,0.8348191126436184,0.8673708920187794,transformer-multiple,Max Case Length
2662,1,['org:resource'],79,bpi_challenge_2017,0.8598247809762203,0.8047567218773768,0.8273980698153006,0.8598247809762203,transformer-multiple,Max Case Length
2663,1,['org:resource'],8,bpi_challenge_2017,0.8500523626670051,0.7447444795550539,0.7914650582361926,0.8500523626670051,transformer-multiple,Max Case Length
2664,1,['org:resource'],80,bpi_challenge_2017,0.886968085106383,0.8490392530751231,0.8639158572600761,0.886968085106383,transformer-multiple,Max Case Length
2665,1,['org:resource'],81,bpi_challenge_2017,0.8597733711048159,0.8133263518639524,0.8318578321542807,0.8597733711048159,transformer-multiple,Max Case Length
2666,1,['org:resource'],82,bpi_challenge_2017,0.8648233486943164,0.8121181842892993,0.8359176824143687,0.8648233486943164,transformer-multiple,Max Case Length
2667,1,['org:resource'],83,bpi_challenge_2017,0.8576158940397351,0.811188669296364,0.8279567736979746,0.8576158940397351,transformer-multiple,Max Case Length
2668,1,['org:resource'],84,bpi_challenge_2017,0.8927943760984183,0.8611521850623304,0.8744720961489341,0.8927943760984183,transformer-multiple,Max Case Length
2669,1,['org:resource'],85,bpi_challenge_2017,0.8863636363636364,0.850204940385373,0.8628513408027624,0.8863636363636364,transformer-multiple,Max Case Length
2670,1,['org:resource'],86,bpi_challenge_2017,0.8724279835390947,0.8158195920988129,0.8407842628057647,0.8724279835390947,transformer-multiple,Max Case Length
2671,1,['org:resource'],87,bpi_challenge_2017,0.8509719222462203,0.8058926695507348,0.8226856349300327,0.8509719222462203,transformer-multiple,Max Case Length
2672,1,['org:resource'],88,bpi_challenge_2017,0.8838268792710706,0.834132047013653,0.8550164097369269,0.8838268792710706,transformer-multiple,Max Case Length
2673,1,['org:resource'],89,bpi_challenge_2017,0.8929440389294404,0.85233708921377,0.8654676798487732,0.8929440389294404,transformer-multiple,Max Case Length
2674,1,['org:resource'],9,bpi_challenge_2017,0.892704135063946,0.8371163929335782,0.8570599123242796,0.892704135063946,transformer-multiple,Max Case Length
2675,1,['org:resource'],90,bpi_challenge_2017,0.9083769633507853,0.8652471171197199,0.8846634526015152,0.9083769633507853,transformer-multiple,Max Case Length
2676,1,['org:resource'],91,bpi_challenge_2017,0.8770949720670391,0.8142291832934291,0.8409970169303117,0.8770949720670391,transformer-multiple,Max Case Length
2677,1,['org:resource'],92,bpi_challenge_2017,0.8912386706948641,0.870270560387663,0.8692325561888851,0.8912386706948641,transformer-multiple,Max Case Length
2678,1,['org:resource'],93,bpi_challenge_2017,0.8618421052631579,0.8126612604665807,0.8305360560978104,0.8618421052631579,transformer-multiple,Max Case Length
2679,1,['org:resource'],94,bpi_challenge_2017,0.8496503496503497,0.8036126677837909,0.8198169345042365,0.8496503496503497,transformer-multiple,Max Case Length
2680,1,['org:resource'],95,bpi_challenge_2017,0.8884758364312267,0.8410854240337279,0.8629323070693953,0.8884758364312267,transformer-multiple,Max Case Length
2681,1,['org:resource'],96,bpi_challenge_2017,0.8870967741935484,0.8508329351693916,0.8622108404947196,0.8870967741935484,transformer-multiple,Max Case Length
2682,1,['org:resource'],97,bpi_challenge_2017,0.8917748917748918,0.8520014178745166,0.8659407635880393,0.8917748917748918,transformer-multiple,Max Case Length
2683,1,['org:resource'],98,bpi_challenge_2017,0.8663594470046083,0.8311579344201222,0.8426641967368215,0.8663594470046083,transformer-multiple,Max Case Length
2684,1,['org:resource'],99,bpi_challenge_2017,0.8774509803921569,0.8373556383466869,0.8545679214903427,0.8774509803921569,transformer-multiple,Max Case Length
2685,1,['workgroup'],1,helpdesk,0.8380619816673941,0.8105093567879025,0.792911778541555,0.8380619816673941,dense-multiple,Max Case Length
2686,1,['workgroup'],10,helpdesk,0.75,0.6333333333333333,0.678125,0.75,dense-multiple,Max Case Length
2687,1,['workgroup'],11,helpdesk,0.6666666666666666,0.5925925925925927,0.6111111111111112,0.6666666666666666,dense-multiple,Max Case Length
2688,1,['workgroup'],12,helpdesk,0.6,0.5,0.5333333333333333,0.6,dense-multiple,Max Case Length
2689,1,['workgroup'],13,helpdesk,1.0,1.0,1.0,1.0,dense-multiple,Max Case Length
